CANDIDATE_ID,CANDIDATE_NAME,AGE,CONSTITUENCY,STATE,PARTY,NO_PENDING_CRIMINAL_CASES,EDUCATION,EARNINGS,STATE_LITERACY_RATE,STATE_SEAT_SHARE,PARTY_GRP_IDX,AGE_GROUP_IDX,EDUCATION_GROUP_IDX,DELTA_STATE_VOTER_TURNOUT,NO_OF_PHASES,RE_CONTEST,SEX,WINNER,TOTAL_VOTES,VOTING_PERCENTAGE
10087,KASHINATH DUTTA,68,BAHARAMPUR,WEST BENGAL,RPI(A),0,12th Pass,2364062.0,0.7708,0.077,1,1,2,-0.0155,7,0,M,0,1803.0,0.0014000000000000002
11795,RINKU SAHANI,25,BAHRAICH,UTTAR PRADESH,SHS,0,Graduate,25000.0,0.6972,0.147,2,5,3,0.0121,7,0,F,0,2427.0,0.0025
11798,MOJILAL,44,BAHRAICH,UTTAR PRADESH,Rashtriya Janadhikar Party,0,8th Pass,886000.0,0.6972,0.147,1,3,0,0.0121,7,0,M,0,1662.0,0.0017000000000000001
11392,SHABBIR BALMIKI,60,BAHRAICH,UTTAR PRADESH,SP,1,12th Pass,11162030.0,0.6972,0.147,2,1,2,0.0121,7,0,M,0,397230.0,0.40130000000000005
11796,JAGDISH KUMAR SINGH,53,BAHRAICH,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),0,Post Graduate,240581.0,0.6972,0.147,1,2,4,0.0121,7,0,M,0,2489.0,0.0025
11039,AKSHAYABAR LAL,73,BAHRAICH,UTTAR PRADESH,BJP,0,10th Pass,42663330.0,0.6972,0.147,3,1,1,0.0121,7,0,M,1,525982.0,0.5314
11799,SHIVNANDAN,52,BAHRAICH,UTTAR PRADESH,IND,0,Graduate Professional,4610000.0,0.6972,0.147,1,2,3,0.0121,7,0,M,0,3524.0,0.0036
11393,SAVITRI BAI PHOOLE,38,BAHRAICH,UTTAR PRADESH,INC,7,Graduate,3046772.0,0.6972,0.147,3,4,3,0.0121,7,0,F,0,34454.0,0.0348
11794,RAM SAGAR,47,BAHRAICH,UTTAR PRADESH,Rashtriya Kranti Party,1,Literate,1271000.0,0.6972,0.147,1,3,0,0.0121,7,0,M,0,1581.0,0.0016
11797,JANARDAN GOND,46,BAHRAICH,UTTAR PRADESH,IND,0,12th Pass,5035964.0,0.6972,0.147,1,3,2,0.0121,7,0,M,0,5179.0,0.005200000000000001
11394,GUR PRASAD,69,BAHRAICH,UTTAR PRADESH,IND,0,10th Pass,1421000.0,0.6972,0.147,1,1,1,0.0121,7,0,M,0,2131.0,0.0022
10646,PITAM BORKAR,44,BALAGHAT,MADHYA PRADESH,IND,0,Graduate,72000.0,0.7063,0.053,1,3,3,0.0943,4,0,M,0,2740.0,0.002
10649,RUPLAL KUTRAHE (SAMAJ SEVAK ) LODHI,39,BALAGHAT,MADHYA PRADESH,IND,1,10th Pass,178405.0,0.7063,0.053,1,4,1,0.0943,4,0,M,0,1513.0,0.0011
10330,DR. DHAL SINGH BISEN,66,BALAGHAT,MADHYA PRADESH,BJP,0,Others,87117440.0,0.7063,0.053,3,1,0,0.0943,4,0,M,1,696102.0,0.5074000000000001
10333,ALI . M. R. KHAN,62,BALAGHAT,MADHYA PRADESH,CPI,1,12th Pass,1806450.0,0.7063,0.053,3,1,2,0.0943,4,0,M,0,9685.0,0.0070999999999999995
10637,BODHSINGH BHAGAT,62,BALAGHAT,MADHYA PRADESH,IND,0,Graduate,73188400.0,0.7063,0.053,1,1,3,0.0943,4,0,M,0,47220.0,0.0344
10640,KISHOR SAMRITE,56,BALAGHAT,MADHYA PRADESH,IND,1,Graduate,2147000.0,0.7063,0.053,1,2,3,0.0943,4,0,M,0,7365.0,0.0054
10644,MUKESH BANSOD,38,BALAGHAT,MADHYA PRADESH,Ambedkarite Party of India,0,12th Pass,205500.0,0.7063,0.053,1,4,2,0.0943,4,0,M,0,4076.0,0.003
10647,RAJAN MASIH,62,BALAGHAT,MADHYA PRADESH,Bharat Prabhat Party,0,10th Pass,2114621.0,0.7063,0.053,1,1,1,0.0943,4,0,M,0,2022.0,0.0015
10328,YUVRAJ SINGH BAIS,65,BALAGHAT,MADHYA PRADESH,"Proutist Bloc, India",0,10th Pass,780600.0,0.7063,0.053,1,1,1,0.0943,4,0,M,0,1890.0,0.0014000000000000002
10650,SHRIMATI MANISHA VAID,45,BALAGHAT,MADHYA PRADESH,IND,0,Graduate,7410000.0,0.7063,0.053,1,3,3,0.0943,4,0,F,0,3809.0,0.0028000000000000004
10331,JESINGH TEKAM,68,BALAGHAT,MADHYA PRADESH,Gondvana Gantantra Party,0,8th Pass,14960660.0,0.7063,0.053,1,1,0,0.0943,4,0,M,0,8711.0,0.0063
10334,KANKAR,68,BALAGHAT,MADHYA PRADESH,BSP,6,Others,18350745.0,0.7063,0.053,3,1,0,0.0943,4,0,M,0,85177.0,0.0621
10635,ADVOCATE SATYAPRAKASH SHULKE (LODHI),40,BALAGHAT,MADHYA PRADESH,Madhya Pradesh Jan Vikas Party,0,Graduate Professional,550000.0,0.7063,0.053,1,3,3,0.0943,4,0,M,0,5882.0,0.0043
10638,GLG TANDEKAR,43,BALAGHAT,MADHYA PRADESH,IND,0,Graduate,1927853.0,0.7063,0.053,1,3,3,0.0943,4,0,M,0,4504.0,0.0033000000000000004
10641,MAKBOOL SHAH,63,BALAGHAT,MADHYA PRADESH,IND,0,Post Graduate,90000.0,0.7063,0.053,1,1,4,0.0943,4,0,M,0,4787.0,0.0034999999999999996
10645,NARAYAN BANJARE,53,BALAGHAT,MADHYA PRADESH,IND,0,Post Graduate,197000.0,0.7063,0.053,1,2,4,0.0943,4,0,M,0,8463.0,0.0062
10648,RAKESH KUMAR,29,BALAGHAT,MADHYA PRADESH,IND,2,10th Pass,672000.0,0.7063,0.053,1,5,1,0.0943,4,0,M,0,1505.0,0.0011
10329,ABHISHEK BILHORE,25,BALAGHAT,MADHYA PRADESH,Bhartiya Shakti Chetna Party,0,Graduate,2006750.0,0.7063,0.053,1,5,3,0.0943,4,0,M,0,5922.0,0.0043
10332,MADHU KUMAR,53,BALAGHAT,MADHYA PRADESH,INC,0,12th Pass,10237135.0,0.7063,0.053,3,2,2,0.0943,4,0,M,0,1505.0,0.0011
10335,SHATISH KUMAR,39,BALAGHAT,MADHYA PRADESH,Bhartiya Lokmat Rashtrwadi Party,0,Graduate Professional,2117000.0,0.7063,0.053,1,4,3,0.0943,4,0,M,0,1505.0,0.0011
10636,BABOO RAJENDRA DHOKE,62,BALAGHAT,MADHYA PRADESH,Peoples Party of India (Democratic),0,Post Graduate,11847800.0,0.7063,0.053,1,1,4,0.0943,4,0,M,0,4172.0,0.003
10639,KARAN SINGH NAAGPURE,38,BALAGHAT,MADHYA PRADESH,Bahujan Mukti Party,1,Graduate,1131052.0,0.7063,0.053,1,4,3,0.0943,4,0,M,0,2440.0,0.0018
10643,MEERSHYAM LILHARE LODHI,47,BALAGHAT,MADHYA PRADESH,IND,0,Post Graduate,2495312.0,0.7063,0.053,1,3,4,0.0943,4,0,M,0,2320.0,0.0017000000000000001
9913,RAMANATH BARIK,72,BALASORE,ODISHA,IND,0,12th Pass,2761001.0,0.7345,0.039,1,1,2,-0.0073,4,0,M,0,2454.0,0.0021
9916,NAVAJYOTI PATNAIK,46,BALASORE,ODISHA,INC,0,Graduate Professional,-37577000.0,0.7345,0.039,3,3,3,-0.0073,4,0,M,0,179403.0,0.1549
9919,JADUNATH SETHI,47,BALASORE,ODISHA,IND,0,Graduate,3071295.0,0.7345,0.039,1,3,3,-0.0073,4,0,M,0,1676.0,0.0014000000000000002
9922,BASANTALATA PATTANAYAK,66,BALASORE,ODISHA,IND,0,Post Graduate,4650633.0,0.7345,0.039,1,1,4,-0.0073,4,0,F,0,1422.0,0.0012
9914,SAROJ KUMAR PANDA,48,BALASORE,ODISHA,IND,0,Graduate,238072.0,0.7345,0.039,1,3,3,-0.0073,4,0,M,0,2582.0,0.0022
9917,RAMAKANTA PANDA,39,BALASORE,ODISHA,Purvanchal Janta Party (Secular),0,Post Graduate,2700000.0,0.7345,0.039,1,4,4,-0.0073,4,0,M,0,1241.0,0.0011
9920,JAGANNATH DAS,44,BALASORE,ODISHA,IND,0,Graduate,1154900.0,0.7345,0.039,1,3,3,-0.0073,4,0,M,0,816.0,0.0007000000000000001
9923,MOHAMMED ALLI,54,BALASORE,ODISHA,Ambedkar National Congress,0,Graduate,21321310.0,0.7345,0.039,1,2,3,-0.0073,4,0,M,0,1356.0,0.0012
9915,RABINDRA KUMAR JENA,51,BALASORE,ODISHA,BJD,0,Others,655900919.0,0.7345,0.039,2,2,0,-0.0073,4,0,M,0,470902.0,0.4067
9918,PRATAP CHANDRA SARANGI,64,BALASORE,ODISHA,BJP,7,Graduate,1346076.0,0.7345,0.039,3,1,3,-0.0073,4,0,M,1,483858.0,0.4179
9921,HAJI SK ABDUL ISTAR,51,BALASORE,ODISHA,AITC,0,Graduate Professional,2521000.0,0.7345,0.039,3,2,3,-0.0073,4,0,M,0,3900.0,0.0034000000000000002
9924,SUBHASH,26,BALASORE,ODISHA,Pragatishil Samajwadi Party (Lohia),0,Graduate,7000.0,0.7345,0.039,1,5,3,-0.0073,4,0,M,0,825.0,0.0007000000000000001
13882,UDAY PRAKASH,42,BALLIA,UTTAR PRADESH,Janta Raj Party,0,Post Graduate,50000.0,0.6972,0.147,1,3,4,0.0121,7,0,M,0,1359.0,0.0014000000000000002
12986,VINOD,51,BALLIA,UTTAR PRADESH,Suheldev Bhartiya Samaj Party,3,12th Pass,67939301.0,0.6972,0.147,1,2,2,0.0121,7,0,M,0,35900.0,0.0363
13880,SANATAN PANDEY,56,BALLIA,UTTAR PRADESH,SP,5,Others,25968395.0,0.6972,0.147,2,2,0,0.0121,7,0,M,0,453595.0,0.4583
13883,JANMEJAY KUMAR PRAJAPATI,26,BALLIA,UTTAR PRADESH,Bharatiya Samta Samaj Party,0,Others,51000.0,0.6972,0.147,1,5,0,0.0121,7,0,M,0,2454.0,0.0025
12983,GOPAL RAM KHARWAR,62,BALLIA,UTTAR PRADESH,Gondvana Gantantra Party,0,12th Pass,1112644.0,0.6972,0.147,1,1,2,0.0121,7,0,M,0,4002.0,0.004
12987,OM PRAKASH PANDEY,28,BALLIA,UTTAR PRADESH,IND,0,Graduate Professional,290707.0,0.6972,0.147,1,5,3,0.0121,7,0,M,0,1775.0,0.0018
13881,ARVIND,60,BALLIA,UTTAR PRADESH,Bhartiya Jan Nayak Party,1,12th Pass,504000.0,0.6972,0.147,1,1,2,0.0121,7,0,M,0,4025.0,0.0040999999999999995
13884,SEEMA CHAUHAN,30,BALLIA,UTTAR PRADESH,Janta Kranti Party (Rashtravadi),0,Graduate,1634000.0,0.6972,0.147,1,4,3,0.0121,7,0,F,0,2453.0,0.0025
12984,MAJOR RAMESH CHANDRA UPADHYAY,67,BALLIA,UTTAR PRADESH,Akhil Bharat Hindu Mahasabha,1,Others,931000.0,0.6972,0.147,1,1,0,0.0121,7,0,M,0,5440.0,0.0055000000000000005
12988,VIRENDRA SINGH,62,BALLIA,UTTAR PRADESH,BJP,2,Graduate,24498319.0,0.6972,0.147,3,1,3,0.0121,7,0,M,1,469114.0,0.474
7425,BIREN MAHANTA,43,BALURGHAT,WEST BENGAL,SUCI(C),1,Graduate Professional,3074000.0,0.7708,0.077,1,3,3,-0.0155,7,0,M,0,1526.0,0.0013000000000000002
7428,NALIN CHANDRA MURMU,62,BALURGHAT,WEST BENGAL,BSP,0,10th Pass,1883293.0,0.7708,0.077,3,1,1,-0.0155,7,0,M,0,3320.0,0.0028000000000000004
7852,BIBHUTI TUDU,42,BALURGHAT,WEST BENGAL,IND,0,10th Pass,1310042.0,0.7708,0.077,1,3,1,-0.0155,7,0,M,0,4719.0,0.0039000000000000003
8251,NARAN TUDU,25,BALURGHAT,WEST BENGAL,JMM,0,10th Pass,5000.0,0.7708,0.077,2,5,1,-0.0155,7,0,M,0,6387.0,0.0053
8254,RANJIT KUMAR MOHANTA,61,BALURGHAT,WEST BENGAL,SHS,0,Graduate,3924164.0,0.7708,0.077,2,1,3,-0.0155,7,0,M,0,3300.0,0.0028000000000000004
7426,ARPITA GHOSH,52,BALURGHAT,WEST BENGAL,AITC,0,Graduate,2824728.0,0.7708,0.077,3,2,3,-0.0155,7,0,F,0,506024.0,0.42240000000000005
7429,SUKANTA MAJUMDAR,40,BALURGHAT,WEST BENGAL,BJP,0,Doctorate,3657716.0,0.7708,0.077,3,3,5,-0.0155,7,0,M,1,539317.0,0.45020000000000004
9814,MUSLIMA KHATUN,40,BALURGHAT,WEST BENGAL,IND,0,10th Pass,42347.0,0.7708,0.077,1,3,1,-0.0155,7,0,F,0,4950.0,0.0040999999999999995
7853,ABDUS SADEK SARKAR,40,BALURGHAT,WEST BENGAL,INC,4,Graduate Professional,11974500.0,0.7708,0.077,3,3,3,-0.0155,7,0,M,0,36783.0,0.030699999999999998
8252,RANEN BARMAN,50,BALURGHAT,WEST BENGAL,Revolutionary Socialist Party,0,10th Pass,4632504.0,0.7708,0.077,2,2,1,-0.0155,7,0,M,0,72990.0,0.0609
7427,MANAS CHAKRABORTY,55,BALURGHAT,WEST BENGAL,CPI(ML) Red Star,2,10th Pass,5000.0,0.7708,0.077,1,2,1,-0.0155,7,0,M,0,1349.0,0.0011
7430,NUBASH CHANDRA BARMAN,57,BALURGHAT,WEST BENGAL,Kamatapur Peoples Party (United),6,12th Pass,5721500.0,0.7708,0.077,1,2,2,-0.0155,7,0,M,0,1763.0,0.0015
8253,RANENDRA NATH MALI,65,BALURGHAT,WEST BENGAL,Bahujan Mukti Party,0,12th Pass,474000.0,0.7708,0.077,1,1,2,-0.0155,7,0,M,0,2007.0,0.0017000000000000001
8483,PARBATBHAI PATEL,70,BANASKANTHA,GUJARAT,BJP,0,Graduate Professional,37319177.0,0.7931,0.048,3,1,3,0.0045,1,0,M,1,679108.0,0.6162
9282,PUROHIT SHYAMABEN NARANBHAI,33,BANASKANTHA,GUJARAT,IND,0,Graduate,271619.0,0.7931,0.048,1,4,3,0.0045,1,0,F,0,11069.0,0.01
9287,PARSANI IBRAHIMBHAI PIRABHAI,38,BANASKANTHA,GUJARAT,IND,0,5th Pass,1366760.0,0.7931,0.048,1,4,0,0.0045,1,0,M,0,3679.0,0.0033000000000000004
9293,CHARMTA BHARATKUMAR KHEMABHAI,36,BANASKANTHA,GUJARAT,IND,1,Post Graduate,693763.0,0.7931,0.048,1,4,4,0.0045,1,0,M,0,1824.0,0.0017000000000000001
9296,THAKOR SWARUPJI SARDARJI,37,BANASKANTHA,GUJARAT,IND,0,8th Pass,1705000.0,0.7931,0.048,1,4,0,0.0045,1,0,M,0,48634.0,0.0441
8484,PARTHIBHAI GALBABHAI BHATOL,75,BANASKANTHA,GUJARAT,INC,1,10th Pass,38239693.0,0.7931,0.048,3,1,1,0.0045,1,0,M,0,310812.0,0.282
9291,TEJABHAI NETHIBHAI RABARI,49,BANASKANTHA,GUJARAT,BSP,1,Literate,6185000.0,0.7931,0.048,3,3,0,0.0045,1,0,M,0,11088.0,0.0101
9285,PARMAR CHHAGANCHANDRARAJ DHANABHAI,52,BANASKANTHA,GUJARAT,IND,0,10th Pass,4520750.0,0.7931,0.048,1,2,1,0.0045,1,0,M,0,2516.0,0.0023
9288,JAGDISHJI PARTHIJI DHARANI,46,BANASKANTHA,GUJARAT,IND,0,12th Pass,548314.0,0.7931,0.048,1,3,2,0.0045,1,0,M,0,1492.0,0.0014000000000000002
9294,MADHU NIRUPABEN,40,BANASKANTHA,GUJARAT,IND,0,Graduate,351400.0,0.7931,0.048,1,3,3,0.0045,1,0,F,0,6845.0,0.0062
9297,PADHIYAR BHARATKUMAR ISHVARLAL,42,BANASKANTHA,GUJARAT,IND,0,5th Pass,60100.0,0.7931,0.048,1,3,0,0.0045,1,0,M,0,1507.0,0.0014000000000000002
9286,DESAI ISHVARBHAI,58,BANASKANTHA,GUJARAT,IND,0,Literate,653500.0,0.7931,0.048,1,2,0,0.0045,1,0,M,0,1709.0,0.0016
9289,DR. CHANDRABEN,56,BANASKANTHA,GUJARAT,IND,1,Doctorate,33580737.0,0.7931,0.048,1,2,5,0.0045,1,0,F,0,2261.0,0.0021
9295,THAKOR MELAJI MADARSINH,32,BANASKANTHA,GUJARAT,Garvi Gujarat Party,0,8th Pass,282029.0,0.7931,0.048,1,4,0,0.0045,1,0,M,0,6809.0,0.0062
11041,R.K. SINGH PATEL,59,BANDA,UTTAR PRADESH,BJP,2,Graduate,55794086.0,0.6972,0.147,3,2,3,0.0121,7,0,M,1,477926.0,0.462
11805,RAMPRATAP,45,BANDA,UTTAR PRADESH,IND,0,Graduate Professional,939923.0,0.6972,0.147,1,3,3,0.0121,7,0,M,0,5433.0,0.0053
11400,CHHOTELAL,37,BANDA,UTTAR PRADESH,Pragatishil Samajwadi Party (Lohia),0,12th Pass,2995889.0,0.6972,0.147,1,4,2,0.0121,7,0,M,0,12747.0,0.0123
11042,MAHENDRA,56,BANDA,UTTAR PRADESH,CPI,0,Graduate,20806200.0,0.6972,0.147,3,2,3,0.0121,7,0,M,0,10349.0,0.01
11402,SHIRAZ RAHAT KHAN,44,BANDA,UTTAR PRADESH,Ambedkar Samaj Party,0,Graduate,7653989.0,0.6972,0.147,1,3,3,0.0121,7,0,M,0,7873.0,0.0076
11040,SHYAMA CHARAN GUPTA,74,BANDA,UTTAR PRADESH,SP,0,Graduate Professional,655645059.0,0.6972,0.147,2,1,3,0.0121,7,0,M,0,418988.0,0.405
11804,MEERA DEVI,26,BANDA,UTTAR PRADESH,Swatantra Jantaraj Party,0,Graduate,80000.0,0.6972,0.147,1,5,3,0.0121,7,0,F,0,6545.0,0.0063
11043,BALKUMAR PATEL,59,BANDA,UTTAR PRADESH,INC,8,12th Pass,29364366.0,0.6972,0.147,3,2,2,0.0121,7,0,M,0,75438.0,0.0729
7305,JENIFAR J. RUSSELL,38,BANGALORE CENTRAL,KARNATAKA,IND,0,Graduate Professional,5180922.0,0.7559999999999999,0.051,1,4,3,0.0143,2,0,M,0,571.0,0.0005
7387,ARUN PRASAD A,44,BANGALORE CENTRAL,KARNATAKA,Viduthalai Chiruthaigal Katchi,0,12th Pass,46500.0,0.7559999999999999,0.051,1,3,2,0.0143,2,0,M,0,382.0,0.0003
7286,MELLEGATTI SHRIDEVI,41,BANGALORE CENTRAL,KARNATAKA,Uttama Prajaakeeya Party,0,Post Graduate,1629828.0,0.7559999999999999,0.051,1,3,4,0.0143,2,0,F,0,4271.0,0.0036
7290,NAWAZ DILBER,42,BANGALORE CENTRAL,KARNATAKA,Karnataka Karmikara Paksha,0,10th Pass,1087000.0,0.7559999999999999,0.051,1,3,1,0.0143,2,0,M,0,364.0,0.0003
7372,RAPARTI ANIL KUMAR,37,BANGALORE CENTRAL,KARNATAKA,IND,0,Graduate,1252000.0,0.7559999999999999,0.051,1,4,3,0.0143,2,0,M,0,300.0,0.0003
7293,PRAKASH RAJ,53,BANGALORE CENTRAL,KARNATAKA,IND,1,12th Pass,240142891.0,0.7559999999999999,0.051,1,2,2,0.0143,2,0,M,0,28906.0,0.024100000000000003
7375,B. KRISHNA PRASAD,64,BANGALORE CENTRAL,KARNATAKA,"Proutist Bloc, India",0,12th Pass,7560000.0,0.7559999999999999,0.051,1,1,2,0.0143,2,0,M,0,595.0,0.0005
7378,C. B. K. RAMA,42,BANGALORE CENTRAL,KARNATAKA,IND,0,Illiterate,152317000.0,0.7559999999999999,0.051,1,3,0,0.0143,2,0,M,0,282.0,0.0002
7382,SRINIVASAN R,48,BANGALORE CENTRAL,KARNATAKA,Indian Christian Front,0,Graduate,760000.0,0.7559999999999999,0.051,1,3,3,0.0143,2,0,M,0,660.0,0.0006
7287,M.K. PASHA,34,BANGALORE CENTRAL,KARNATAKA,BSP,0,Graduate,31000.0,0.7559999999999999,0.051,3,4,3,0.0143,2,0,M,0,3889.0,0.0032
7291,PRADEEP MENDONCA,54,BANGALORE CENTRAL,KARNATAKA,IND,0,Graduate,5859181.0,0.7559999999999999,0.051,1,2,3,0.0143,2,0,M,0,1454.0,0.0012
7373,RIZWAN ARSHAD,39,BANGALORE CENTRAL,KARNATAKA,INC,0,Graduate,113355547.0,0.7559999999999999,0.051,3,4,3,0.0143,2,0,M,0,531885.0,0.44430000000000003
7294,S. MOHAN KUMAR,64,BANGALORE CENTRAL,KARNATAKA,IND,0,Post Graduate,21125300.0,0.7559999999999999,0.051,1,1,4,0.0143,2,0,M,0,1998.0,0.0017000000000000001
7376,A. CHRISTHURAJ,41,BANGALORE CENTRAL,KARNATAKA,IND,0,10th Pass,316000.0,0.7559999999999999,0.051,1,3,1,0.0143,2,0,M,0,475.0,0.0004
7380,KEMPURAJAN,42,BANGALORE CENTRAL,KARNATAKA,Republican Sena,0,Graduate Professional,41000.0,0.7559999999999999,0.051,1,3,3,0.0143,2,0,M,0,573.0,0.0005
7385,C.J. ADITYA,35,BANGALORE CENTRAL,KARNATAKA,IND,0,12th Pass,353000.0,0.7559999999999999,0.051,1,4,2,0.0143,2,0,M,0,2201.0,0.0018
5160,P. C. MOHAN,55,BANGALORE CENTRAL,KARNATAKA,BJP,0,12th Pass,434662925.0,0.7559999999999999,0.051,3,2,2,0.0143,2,0,M,1,602853.0,0.5035000000000001
7289,DR. PHILIP MARIYAN,50,BANGALORE CENTRAL,KARNATAKA,IND,0,Others,2218000.0,0.7559999999999999,0.051,1,2,0,0.0143,2,0,M,0,1417.0,0.0012
7292,SYED ASIF BUKHARI,46,BANGALORE CENTRAL,KARNATAKA,IND,0,Graduate,368000.0,0.7559999999999999,0.051,1,3,3,0.0143,2,0,M,0,368.0,0.0003
7374,FRANCIS BINNY JOSE,39,BANGALORE CENTRAL,KARNATAKA,IND,0,Graduate Professional,175000.0,0.7559999999999999,0.051,1,4,3,0.0143,2,0,M,0,1194.0,0.001
7377,S. PANDURANGAN,65,BANGALORE CENTRAL,KARNATAKA,IND,0,10th Pass,7550000.0,0.7559999999999999,0.051,1,1,1,0.0143,2,0,M,0,1407.0,0.0012
7381,HUNSUR K. CHANDRASHEKAR,40,BANGALORE CENTRAL,KARNATAKA,Democratic Prajakranthi Party Secularist,0,Graduate,6375000.0,0.7559999999999999,0.051,1,3,3,0.0143,2,0,M,0,429.0,0.0004
7344,SYED HYDRI BABLOO,48,BANGALORE NORTH,KARNATAKA,BSP,0,Graduate,200512.0,0.7559999999999999,0.051,3,3,3,0.0143,2,0,M,0,5297.0,0.0034000000000000002
7347,TULASAPPA K DASAR,50,BANGALORE NORTH,KARNATAKA,IND,0,Post Graduate,3080000.0,0.7559999999999999,0.051,1,2,4,0.0143,2,0,M,0,1144.0,0.0007000000000000001
7350,K.N. JAGADESH KUMAR,41,BANGALORE NORTH,KARNATAKA,IND,1,Post Graduate,66163637.0,0.7559999999999999,0.051,1,3,4,0.0143,2,0,M,0,8463.0,0.0054
7353,SUN STAR D.JAIRAM,65,BANGALORE NORTH,KARNATAKA,Gareeb Aadmi Party,0,Others,2130000.0,0.7559999999999999,0.051,1,1,0,0.0143,2,0,M,0,385.0,0.0002
7357,ABDUL BASHEER,71,BANGALORE NORTH,KARNATAKA,IND,0,10th Pass,-8782000.0,0.7559999999999999,0.051,1,1,1,0.0143,2,0,M,0,1192.0,0.0008
7361,AHMED KHAN,33,BANGALORE NORTH,KARNATAKA,Bahujan Maha Party,0,10th Pass,7139.0,0.7559999999999999,0.051,1,4,1,0.0143,2,0,M,0,1028.0,0.0007000000000000001
7366,SUMATHA K.S.,35,BANGALORE NORTH,KARNATAKA,IND,0,Graduate,21396307.0,0.7559999999999999,0.051,1,4,3,0.0143,2,0,F,0,1416.0,0.0009
7336,THIMMARAJ GOWDA (SHENGANADU),43,BANGALORE NORTH,KARNATAKA,IND,0,8th Pass,11571128.0,0.7559999999999999,0.051,1,3,0,0.0143,2,0,M,0,4462.0,0.0029
7339,SANTHOSH M.,33,BANGALORE NORTH,KARNATAKA,Uttama Prajaakeeya Party,1,Graduate Professional,1401411.0,0.7559999999999999,0.051,1,4,3,0.0143,2,0,M,0,6598.0,0.0042
7342,DR. MEER LAYAQ HUSSAIN,58,BANGALORE NORTH,KARNATAKA,IND,0,Graduate Professional,20000.0,0.7559999999999999,0.051,1,2,3,0.0143,2,0,M,0,394.0,0.0003
7345,C. RAVI KUMAR,50,BANGALORE NORTH,KARNATAKA,IND,0,5th Pass,0.0,0.7559999999999999,0.051,1,2,0,0.0143,2,0,M,0,359.0,0.0002
7348,VENKATESA SETTY,74,BANGALORE NORTH,KARNATAKA,IND,0,Graduate,330000.0,0.7559999999999999,0.051,1,1,3,0.0143,2,0,M,0,539.0,0.0003
7351,PRASANNA KUMAR IYENGAR,43,BANGALORE NORTH,KARNATAKA,IND,0,Post Graduate,4558799.0,0.7559999999999999,0.051,1,3,4,0.0143,2,0,M,0,353.0,0.0002
7354,PARAMESHWAR GOWDA,43,BANGALORE NORTH,KARNATAKA,IND,0,Graduate,300000.0,0.7559999999999999,0.051,1,3,3,0.0143,2,0,M,0,482.0,0.0003
7359,KRISHNAIAH,45,BANGALORE NORTH,KARNATAKA,IND,1,8th Pass,697500.0,0.7559999999999999,0.051,1,3,0,0.0143,2,0,M,0,2560.0,0.0016
7363,N.HANUME GOWDA,56,BANGALORE NORTH,KARNATAKA,IND,2,12th Pass,7809124.0,0.7559999999999999,0.051,1,2,2,0.0143,2,0,M,0,1812.0,0.0012
7368,V. VENKATARAJU,44,BANGALORE NORTH,KARNATAKA,IND,0,8th Pass,378000.0,0.7559999999999999,0.051,1,3,0,0.0143,2,0,M,0,362.0,0.0002
7337,SHIVA MANJESH K.S.,27,BANGALORE NORTH,KARNATAKA,IND,0,Graduate Professional,20620000.0,0.7559999999999999,0.051,1,5,3,0.0143,2,0,M,0,545.0,0.0003
7340,UMESH BABU PILLEGOWDA,31,BANGALORE NORTH,KARNATAKA,IND,0,Post Graduate,314407.0,0.7559999999999999,0.051,1,4,4,0.0143,2,0,M,0,1410.0,0.0009
7343,D.V. SADANANDA GOWDA,66,BANGALORE NORTH,KARNATAKA,BJP,0,Graduate Professional,105081886.0,0.7559999999999999,0.051,3,1,3,0.0143,2,0,M,1,824500.0,0.5287
7346,ABDUL KARIM HASHIMPEER DESAI,61,BANGALORE NORTH,KARNATAKA,IND,0,Post Graduate,10399316.0,0.7559999999999999,0.051,1,1,4,0.0143,2,0,M,0,686.0,0.0004
7349,VINAY KUMAR V.NAYAK,32,BANGALORE NORTH,KARNATAKA,IND,0,Post Graduate,62627.0,0.7559999999999999,0.051,1,4,4,0.0143,2,0,M,0,1057.0,0.0007000000000000001
7352,KRISHNA BYREGOWDA,46,BANGALORE NORTH,KARNATAKA,INC,0,Post Graduate,116912093.0,0.7559999999999999,0.051,3,3,4,0.0143,2,0,M,0,676982.0,0.4341
7356,AMIRTHA JAI KUMAR ESSAC YESAIAH,43,BANGALORE NORTH,KARNATAKA,Karnataka Karmikara Paksha,0,Others,213000.0,0.7559999999999999,0.051,1,3,0,0.0143,2,0,M,0,574.0,0.0004
7360,KRISHNA MURTHY V .,39,BANGALORE NORTH,KARNATAKA,Right to Recall Party,0,Graduate Professional,6044000.0,0.7559999999999999,0.051,1,4,3,0.0143,2,0,M,0,1033.0,0.0007000000000000001
7365,N. NARAYANA SWAMY NAVAKOTI,52,BANGALORE NORTH,KARNATAKA,Jai Vijaya Bharathi Party,0,10th Pass,5058000.0,0.7559999999999999,0.051,1,2,1,0.0143,2,0,M,0,696.0,0.0004
7370,ABDUL AZEEZ,46,BANGALORE NORTH,KARNATAKA,Karnataka Pragnyavantha Janatha Party,0,8th Pass,564054.0,0.7559999999999999,0.051,1,3,0,0.0143,2,0,M,0,1207.0,0.0008
